mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout_rate,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,optimizer_name,learning_rate,dropout_rate,batch_size,epochs,test_accuracy
7.233403205871582,0.10220464716093584,0.3455976486206055,0.04878560967058129,64,0.5,150,0.001,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.5810810923576355,0.3513513505458832,0.7027027010917664,0.662162184715271,0.5616438388824463,0.5717882335186004,0.12172734632573522,393,Adadelta,0.001,0.5,64,150,0.5717882335186004
6.617001295089722,0.13928028350715177,0.3515993595123291,0.037333899492081185,64,0.5,150,0.001,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.6486486196517944,0.6486486196517944,0.7162162065505981,0.6486486196517944,0.6301369667053223,0.6584598064422608,0.029754875778436444,343,Adagrad,0.001,0.5,64,150,0.6584598064422608
9.438601779937745,0.7301394246012868,0.41559953689575196,0.14138527459940178,64,0.5,150,0.001,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.7297297120094299,0.7972972989082336,0.7027027010917664,0.7297297120094299,0.6712328791618347,0.726138460636139,0.041601038784000496,1,Nadam,0.001,0.5,64,150,0.726138460636139
7.553597736358642,0.30126109809554313,0.36460094451904296,0.08666227462116483,64,0.5,150,0.001,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.001,0.5,64,150,0.6584598183631897
7.431398868560791,0.40748135624843196,0.3488001346588135,0.0548723681119737,64,0.5,150,0.0005,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.7297297120094299,0.7837837934494019,0.6486486196517944,0.6891891956329346,0.698630154132843,0.7099962949752807,0.04507696637352687,22,Adam,0.0005,0.5,64,150,0.7099962949752807
6.494600439071656,0.598990811033868,0.4519996643066406,0.06439244507603632,64,0.5,150,0.0005,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.6756756901741028,0.7567567825317383,0.7162162065505981,0.7027027010917664,0.6575342416763306,0.7017771244049072,0.03426608858389321,42,RMSprop,0.0005,0.5,64,150,0.7017771244049072
6.908201694488525,0.19631606597547105,0.3509987831115723,0.038438191060519995,64,0.5,150,0.0005,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.3513513505458832,0.5810810923576355,0.28378379344940186,0.6216216087341309,0.6164383292198181,0.4908552348613739,0.14377174901415707,450,Adadelta,0.0005,0.5,64,150,0.4908552348613739
6.217802238464356,0.11447885070107902,0.3861988544464111,0.05089419214814267,64,0.5,150,0.0005,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.5810810923576355,0.6216216087341309,0.7162162065505981,0.5945945978164673,0.698630154132843,0.6424287319183349,0.054932258121595336,365,Adagrad,0.0005,0.5,64,150,0.6424287319183349
9.568400239944458,0.6122511992884011,0.42839922904968264,0.15937966106736415,64,0.5,150,0.0005,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.6756756901741028,0.7702702879905701,0.7162162065505981,0.662162184715271,0.698630154132843,0.704590904712677,0.03773790002237061,27,Nadam,0.0005,0.5,64,150,0.704590904712677
9.047998809814453,2.2242403403582967,0.4196003437042236,0.08301993288219037,64,0.5,150,0.0005,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.0005,0.5,64,150,0.6584598183631897
